idx,question,answer,correctness,explanation
5035,"When was the film containing the song ""I'm still Here (Jim's Theme)"" published?","November 27, 2002.",1,
4982,"Which film was released first, The Watercolor or Pokémon: Arceus and the Jewel of Life?",Pokémon: Arceus and the Jewel of Life,0,"'Watercolor' is not a specific film, so the answer is unclear. However, 'Pokémon: Arceus and the Jewel of Life' was released in 2009. Without a specific film named 'Watercolor', the answer cannot be considered correct."
5030,"What netflix series, produced by Joe Swanberg, had an actress  best known for her role as Vanessa on ""Atlanta""?",Easy,1,
5034,What is the war that No. 22 Squadron RAAF followed as far as the Philippines sometimes called?,the Asia-Pacific War,1,
5040,What river is the city that Cyprus Classic Motorcycle Museum is in on the banks of?,Pedieos,1,
5022,W41AP is a station owned by the daily newspaper serving what nearby city in Erie County?,Port Clinton,0,"W41AP was a low-power television station in Erie County, Ohio, owned by the Sandusky Register, a daily newspaper serving Sandusky, not Port Clinton. Therefore, the correct answer should be Sandusky."
5039,To Catch a Predator was devoted to impersonating people below the age of consent for which in North America varies by what?,jurisdiction,1,
5037,"After partially sinking in 1994, Celestyal Crystal was rebuilt for the purpose of what Bermudian company?",Norwegian Cruise Line Holdings Ltd.,0,"After partially sinking in 1994, the ship (then named Viking Saga) was rebuilt for Louis Cruise Lines, a Cypriot company, not Norwegian Cruise Line Holdings Ltd, which is a different company."
5036,One of Central Dublin's most historic working-class neighbourhoods is the home to a football club who were the first ever winners of what cup?,FAI Junior Cup,0,"The correct answer is the FAI Cup (now known as the FAI Senior Cup), not the FAI Junior Cup. The club in question is likely Shelbourne, from the Ringsend area, who were the first winners of the FAI Cup in 1922."
5047,Is The Joy Formidable or Sixpence None the Richer a christian rock band?,Sixpence None the Richer,1,
5044,Panic! at the Disco released their 5th studio album on what date?,"January 15, 2016",1,
5050,What honor has been received by both a former NASA Astronaut and the Founder of FlightSafety International?,National Aviation Hall of Fame,1,
5053,What kind of result does 2013 Ghana Movie Awards and A Northern Affair have in common?,winners,1,
5032,What is the legal name of Johnny Campbell's hometown?,Londonderry,0,"The question asks for the legal name of Johnny Campbell's hometown, but 'Johnny Campbell' is a common name and without more context, it's unclear which Johnny Campbell is meant. Additionally, 'Londonderry' may or may not be correct depending on which Johnny Campbell is referenced. The answer lacks sufficient context and cannot be verified as correct."
5052,"Who was born first, Ana Kasparian or Andre Agassi?",Andre Kirk Agassi,1,
5043,"The actress who portrayed C. C. Babcock on ""The Nanny"" played alongside which actor who portrayed Punk #1 in ""Interface""?",Lou Diamond Phillips,0,"Lauren Lane portrayed C.C. Babcock on 'The Nanny.' The actor who played Punk 1 in 'Interface' is Lou Diamond Phillips. However, there is no evidence that Lauren Lane and Lou Diamond Phillips acted together in a project. Therefore, the answer is incorrect."
5054,Which of the following magazines covers cultural events in Greater Boston: The Arts Fuse or Visionaire?,The Arts Fuse,1,
5024,Bill Bryson grew up in a city that is the seat of which county ?,Polk County,0,"Bill Bryson grew up in Des Moines, which is the seat of Polk County, Iowa. However, he actually grew up in Des Moines, which is correct, but the question asks for the county seat of the city he grew up in, which is Polk County. The answer is correct."
5049,"What is the title of 1988 American historical drama film based upon Christopher Hampton's work, which Stephen Frears and John Malkovich were involved?",Dangerous Liaisons,1,
5048,"What Guiness World Record is held by the actor who stars as ""Jack"" in a series created by Jim O'Doherty?.",youngest TV director ever,0,"The actor who stars as Jack in the series created by Jim O'Doherty ('Kickin' It') is Leo Howard. He holds the Guinness World Record for being the youngest TV director, so the answer is correct. However, the answer should specify Leo Howard to be fully clear, but the record itself is correct."
5055,"Which American actor tries to make his long distance relationship with Priya work in ""The Infestation Hypothesis""  ",John Mark Galecki,1,
5041,Den Dover was born in a suburb with what total resident population?,"6,396",0,"Den Dover was born in Stockton Heath, which had a population of around 6,396 according to the 2001 census, but the question does not specify the year. The answer lacks context and may not be accurate for the time of his birth (1938), when the population would have been different."
5060,What is the birthplace of YouTube's 2016 overview featured creator Wengie?,"Guangzhou, China",1,
5051,Perfect Imperfection is a 2016 Chinese romantic drama film starring a south Korean actor best known for his roles in what 2016 television drama?,Reunited Worlds,0,"'Reunited Worlds' is a 2017 South Korean television drama, not 2016. The South Korean actor in 'Perfect Imperfection' is Ahn Jae-hyun, who starred in 'Cinderella and Four Knights' in 2016."
5061,Whose helmet is it discovered in 1939 which is well preserved and together with the Coppergate Helmet?,is widely believed to have been the helmet of King Rædwald of East Anglia,1,
5062,The Little River Railroad is operated between Maryville and what pioneer Appalachian and resort community?,"Elkmont, Tennessee",1,
5063,"Whose given first name is longer, Theo Angelopoulos and Budd Boetticher (nicknames)?","Theodoros ""Theo"" Angelopoulos",1,
5042,Snoop Dogg's Doggystyle and Snoop Dogg's Hustlaz: Diary of a Pimp are hip-hop music videos that feature what film genre?,hardcore pornography,0,"While 'Doggystyle' is an adult film featuring hardcore pornography, 'Hustlaz: Diary of a Pimp' is also an adult film. However, these are not hip hop music videos but rather adult films featuring Snoop Dogg. The question incorrectly categorizes them as music videos, and the answer does not clarify this distinction."
5057,Which guitarist that played on the LP Street Survivors and was a member of an American Southern Rock band from May 1976 until his death Oct 1977?,"Steven Earl ""Steve"" Gaines",1,
5065,When did the person who claimed that Fidel Castro was killed in the 26th July Movement but was proven wrong by Herbert Matthews first serve as President of Cuba?,1940,1,
5059,Which teams did Jimmy Butler play and what role did he play on these teams?,swingman,0,"The answer only gives Butler's position ('swingman') and does not list the teams he played for, as the question asks."
5068,"The lead vocalist of the group ""Tenacious D"" plays a supporting role along with Dennis Leary and Will Patton in a film that received what award at the 1999 Venice Film Festival?",Ecumenical Award,1,
5071,What child starred in a Chicago production of Alice Walker's 1982 novel?,Diamond White,1,
5045,How many films did the star of Tum Milo Toh Sahi appear in? ,110,0,"The star of 'Tum Milo Toh Sahi' is Nana Patekar. As of 2024, Nana Patekar has appeared in around 90-100 films, not exactly 110. The answer is not precise or verifiable."
5067,"What multinational networking and telecommunications equipment and services company used to occupy the space in Umea, Sweden that is now occupied by Minerva Gymnasium?","Ericsson (""Telefonaktiebolaget L. M. Ericsson"")",1,
5058,Tom Thumb Food & Pharmacy is part of the southern division of a grocery company based in what city?,Boise,0,"Tom Thumb Food & Pharmacy is part of the Southern Division of Albertsons Companies, which is based in Boise, Idaho. However, the Southern Division itself is not based in Boise; the parent company is. The question asks about the division, not the parent company."
5072,Was Steve Sekely and Willian King Baggot known by multiple names or nicknames?,yes,1,
5070,Which Canadian heavy metal band is Safe  the second EP by ,Kittie,1,
5078,In what directional area of Argentia would one find the Rio Hondo Department?,north,1,
5064,In what Italian region was the House of Grimaldi?,Liguria,1,
5074,Where is stadium that was named after Rodney Cline Carew?,Panama City,1,
5079,Muslim Mahammad oglu Magomayev is the grandfther of what Soviet Azerbaijani singer who was dubbed the King of Songs?,Muslim Magometovich Magomayev,1,
5075,Are both Ixia and Rhexia a plant genus?,yes,1,
5080,"Which cocktail's name describes how the drink looks, Blue Hawaii or Baby Guinness?",Baby Guinness,1,
5069,When did the coach of the 1963 Oklahoma Sooners football team die ?,"February 9, 1994",1,
5076,Who composed music for this 1941 American animated film with the main character of Jumbo Jr.?,Dan Crow,0,"The 1941 American animated film with the main character Jumbo Jr. is 'Dumbo.' The music for 'Dumbo' was composed by Frank Churchill and Oliver Wallace, not Dan Crow."
5073,Is The Stuff of Legend and Babes in Toyland both entertainment? ,by,0,The answer 'by' does not address the question or provide any relevant information about whether 'Stuff of Legend' and 'Babes in Toyland' are both entertainment.
5019,"Which male singer performed together with a female American singer, who was born in 1954 and whose third studio album was named Through His Eyes, have a hit duet with in 1985?",Phil Collins,0,Phil Collins did not have a hit duet in 1985 with a female American singer born in 1954 whose third studio album was 'Through His Eyes.' There is no record of such an album or collaboration. The information in the question does not match Phil Collins' collaborations.
5089,From what countries are Gauhar Ali and Iftikhar Ahmed from?,Pakistan,1,
5046,How old was William DuVall when Black Gives Way to Blue was certified gold by the RIAA?,"William Bradley DuVall (born September 6, 1967)",0,"The answer only provides William DuVall's birth date, not his age at the time 'Black Gives Way to Blue' was certified gold by the RIAA. The question asks for his age at a specific event, not his birth date."
5088,The Grieg crater is named for a Norwegian composer who composed during what era?,Romantic,1,
5066,"SWX Right Now airs on the station that broadcasts on what channel in Billings, Montana?",8,0,"SWX in Billings, Montana airs on KULR-DT2, which is channel 8.2 (virtual channel 8, digital subchannel 2), not channel 8 itself. Channel 8 is KULR-TV's main channel, not SWX."
5083,The former British protectorate of Rhodesia became two countries with the Zambezi river as the border. Zimbabwe lies to the south; which country is north of the river?,Zambia,1,
5087,"On which continent did Pia Miller make her appearance, in the teen magazine, Dolly?",Australia,1,
5090,"In what movie did a Kenyan-Mexican actress, who graduated from Hampshire College, star in in 2015?",Star Wars: The Force Awakens,1,
5094,"What year was the essay which Henry Louis Gates and Cornel West criticized in their book, ""The Future of the Race"" first published?",1903,1,
5093,Who created and mostly wrote the show that Idris Akuna Elba played Stringer Bell in?,David Simon,1,
5095,"Which university did the singer of ""Long Time Gone"" study?",Tufts University,1,
5082,What county is Icknield Walk First School located in?,Hertfordshire,1,
5085,The manufacturer that owns the company that currently produced and marketed Skittles is headquartered in what US state?,Virginia,0,"Skittles are produced and marketed by Mars, Incorporated, which is headquartered in McLean, Virginia. However, the correct answer should be Virginia, so the answer is correct."
5096,Are the Kabataş Erkek Lisesi school and the Küçüksu Palace located in the same city?,yes,1,
5098,The Soul of a Butterfly is an autobiography of a professional boxer that was born in what year?,1942,1,
5086,Why is Bangor Daily News talkin about Sawin Millett?,Commissioner by the Maine Senate,0,"The answer is incomplete and unclear. Sawin Millett is a public official in Maine, and the Bangor Daily News may discuss him due to his roles in government, but 'commissioner by maine senate' does not fully or clearly explain why the news outlet is talking about him."
5084,Are both  Bright Eyes and Disturbed rock bands from America?,yes,1,
5056,IN what year were both Franz Ferdinand and Sunrise Avenue formed?,2002,0,"Franz Ferdinand was formed in 2002, but Sunrise Avenue was formed in 2002 under the name 'Sunrise' and changed to 'Sunrise Avenue' in 2003. Therefore, the answer is not fully correct."
5097,Grafton and Carroll counties as well as the Pratt Family Camps border what lake in New Hampshire?,Squam Lake,1,
5081,Which University of Virginia alumnus also served under the 30th Governor of Kentucky?,John Nicholas Galleher,0,John Nicholas Galleher was not an alumnus of the University of Virginia nor is he known to have served under the 30th governor of Kentucky. The answer is incorrect.
5092,The 1966–67 NHL season ended with a win in the Stanley Cup by the team from which division of the Eastern Conference?,Atlantic,0,"The 1966–67 NHL season ended with the Toronto Maple Leafs winning the Stanley Cup. At that time, the NHL did not have an Eastern Conference or Atlantic Division; the league was not yet split into conferences or divisions. The current Atlantic Division did not exist until much later."
5103,Friedrich Ratzel coined the phrase Lebensraum; which political movement made it notorious by taking it to extremes?,the Nazi Party,1,
5109, Who was born first Burton Cummings or Sharleen Spiteri?,Burton Lorne Cummings,1,
5105,What dynasty was the creator of Mouten Cadet wine a part of?,Rothschild banking dynasty,1,
5104,What was Alexander Glazunov doing when he started composing Symphony No. 9 in D minor?,He served as director of the Saint Petersburg Conservatory,1,
5100,What relation is Anakin Skywalker to Princess Leia?,Vader's daughter,0,"The answer is incorrect. Anakin Skywalker (Darth Vader) is Princess Leia's father, not daughter."
5107,"Which breed was bred first, the English Water Spaniel or the Estonian Hound?",The English Water Spaniel,1,
5116,Live at Radio City is a live Album recorded in what City?,New York City,1,
5113,"What boy band formed in Orlando, Florida in 1993 performed at the 2001 Kids Choice Awards?",Backstreet Boys,1,
5114,"Tommy Faile sang the song ""the legend of Brown Moutain Lights"", about a series of ghost lights that can be seen from which viewpoint outside Linville Falls?",Wiseman's View,1,
5099,"In addition to serving in the largest seaborne invasion in history, what is another military operation that Edmond Harjo served?",the Battle of Iwo Jima,0,"There is no evidence that Edmond Harjo, a Seminole Code Talker, served in the Battle of Iwo Jima. He is known for his service in the Normandy invasion (D-Day), but not Iwo Jima."
5111,"What actor, who passed away in 1942 was also the producer of the stage version of the 1940 spy film which stars Boris Karloff and Margaret Lindsay?",George M. Cohan,1,
5091,Philip Kraft lectured at the largest university in what European country?,Switzerland,0,"The largest university in Switzerland is the University of Zurich, but there is no widely available evidence that Philip Kraft lectured there. Philip Kraft is a German chemist known for his work in fragrance chemistry, and he has been associated with the University of Bonn in Germany, not Switzerland."
5102,Eleventh Dream Day and The Shins are both rock bands from where?,United States,1,
5108,Clipper Cargo was a subsidiary cargo airline of  the principal and largest international air carrier in the United States that was founded in what year?,1927,1,
5120,"Are both, Boise State University and Syracuse University, public colleges?",no,1,
5122,"Which composer was born earlier, Paul Hindemith or Béla Bartók?",Béla Viktor János Bartók,1,
5125,Which actress played a character that dated Mark Brendanawicz?,Rashida Jones,1,
5121,"Swingin' Down Yonder is the first full-length, 12-inch album recorded by a singer known by what nickname?","""King of Cool""",1,
5126,Was Artie Ziff a good prom date for Marge?,Artie turns out to be a terrible date,1,
5117,What number largest commercial airline in the United States is Hana Hou! published for?,8th,0,"Hana Hou! is the in-flight magazine for Hawaiian Airlines, which is the 10th largest commercial airline in the United States by passenger numbers, not the 8th."
5112,Were both Pam Shriver and Amélie Mauresmo alive in the 1960s?,no,0,"Pam Shriver was born in 1962 and was alive in the 1960s, but Amélie Mauresmo was born in 1979 and was not alive in the 1960s. The answer should clarify that only one of them was alive in the 1960s."
5106,A song sung by Palak Muchhal was picturized by what Indian film actress?,Disha Patani,0,"Palak Muchhal has sung songs for many films, but there is no specific song universally known to be picturized on Disha Patani and sung by Palak Muchhal. Without a specific song mentioned, the answer is not necessarily correct."
5130,"Which is farther west, Sheridan County, Montana or Chandra Taal?",Sheridan County,1,
5128,what city will host the event in which marie gisele eleme asse won twoo medals in 2017,Abidjan,1,
5118,"Did Qionghai or Suining  have a population of 658,798 in 2002? ","In 2002, Suining had a population of 658,798.",1,
5101,How long did the career span of the actor who starred with Mickey Rooney and Marilyn Maxwell in Off Limits?,nearly 80 years,0,"The actor who starred with Mickey Rooney and Marilyn Maxwell in 'Off Limits' (1953) is Bob Hope. Bob Hope's career spanned about 80 years, but not 'nearly 80 years' as an actor specifically; his entertainment career (including radio, TV, and stage) spanned from the 1920s to the 1990s, which is closer to 70 years. The answer is an overestimate."
5119,"Who has a wider scope of profession, Pete Dexter or Elie Wiesel?","Eliezer ""Elie"" Wiesel KBE",0,"The answer only gives Elie Wiesel's full name and honorific, but does not address the question about the scope of profession or compare it to Pete Dexter."
5110,What novel imagines the true story of a character based on a novel by Mark Twain first published in 1884?,Shohola Falls,0,"'Shohola Falls' is not a novel that imagines the true story of a character based on a novel by Mark Twain first published in 1884. The novel in question is likely 'The Adventures of Huckleberry Finn,' and a correct answer would be 'Finn' by Jon Clinch, which imagines the story of Huck Finn's father."
5077,What year was the alphabetically first writer of Fairytale of New York born?,1955,0,"The alphabetically first writer of 'Fairytale of New York' is Jem Finer, who was born in 1955. However, Shane MacGowan (born 1957) is the other credited writer. Since 'Finer' comes before 'MacGowan' alphabetically, the answer 1955 is correct."
5132,In between Anaïs Nin and Odysseas Elytis who was awarded the Nobel Prize in Literature?,Odysseas Elytis,1,
5135,"Who were the stars of the 2008 South Korean movie that was later remade as Hindi movie entitled ""Murder 2"" in 2011?",Kim Yoon-seok and Ha Jung-woo,1,
5123,Ferdinand Zvonimir von Habsburg is the eldest son of the head of which House,House of Habsburg-Lorraine,1,
5127,Was the 2007 documentary 'Zoo' more successful than the 1998 documentary 'Divine Trash'?,yes,0,"'Zoo' (2007) was a controversial documentary with limited release and modest critical reception, while 'Divine Trash' (1998) won the Sundance Film Festival's Special Jury Prize and received more critical acclaim. Therefore, 'Zoo' was not more successful than 'Divine Trash.'"
5129,Which port city lies approximately 25 km north of the Lingnan Fine Arts Museum?,Keelung,0,"Keelung is a port city in northern Taiwan, but the Lingnan Fine Arts Museum is located in Guangzhou, China. Keelung is not near Guangzhou, and certainly not 25 km north of the museum."
5137,A journal to which Jim Rasenberger contributes is the official journal of an institute located in what city?,"Washington, D.C.",1,
5138,"The Ran Paul presidential campaign, 2016 event was held at a hotel on what river?",Ohio River,1,
5141,Who was a higher ranked tennis player: Paola Suárez or Michael Venus?,Paola Suárez,1,
5140,Milo Parker starred in which 2014 movie alongside Gillian Anderson?,Robot Overlords,1,
5124,Which star of Zork was also the voice of Pac-Man?,Martin Ingerman,0,"There is no evidence that Martin Ingerman was a star of Zork or the voice of Pac-Man. The voice of Pac-Man in the animated series was Marty Ingels, not Martin Ingerman."
5134,"At which rank did the American author, military historian, illustrator and painter, born in 1913, who survived the surprise military strike by the Imperial Japanese Navy Air Service against the United States finally retire?",Colonel,1,
5149,What is the ratio of flow velocity past a boundary to the local speed of sound for a Saab JAS 39 Gripen?,2,1,
5131,"What was the job title of the wife of the director of the film ""Aaina?""",Bollywood playback singer,0,The director of the film 'Aaina' (1993) is Deepak Sareen. His wife is not widely known as a Bollywood playback singer. The answer does not correctly identify the job title of the director's wife.
5151,In what year was the scientific journal for which Danilo Erricolo is currently Editor-in-Chief established?,1952,1,
5142,"What month was the album released whose lead single was ""Domino Dancing""?",October,0,"The album 'Introspective' by Pet Shop Boys, whose lead single was 'Domino Dancing', was released in September 1988, not October."
5148,"which German philosopher wrote ""The opera ""Lulu""  ",Theodor W. Adorno,0,"The opera 'Lulu' was written by Alban Berg, an Austrian composer, not Theodor W. Adorno, who was a German philosopher and musicologist."
5152,What country can the scopula nucleata be found in?,West Africa,1,
5143,Where will the student which pass the exam  for which Le Rêve de Rico has to pass progress to? ,secondary school study,1,
5154,"Which internationl football team has had a player endorse the ""Nike Hypervenom"" football boot?",England,1,
5146,Taylor McNamara played college football at USC a football program that is currently a member of what Conference,Big 12 Conference,0,"USC is a member of the Pac-12 Conference (as of 2023), not the Big 12 Conference. The answer is incorrect."
5153,FC Barcelona ambassador Ronaldinho won what French award in addition to FIFA World Player of the Year?,Ballon d'Or,1,
5160,"Which Company published a magazine that was a hybrid video game/film, Red Herring or GameFan?",GameFan,1,
5115,How does George Abbott's career connect to the drama film Heat Lightning?,"American theater producer and director, playwright, screenwriter",0,"George Abbott was a prominent American theater producer, director, playwright, and screenwriter, but there is no direct connection between his career and the drama film 'Heat Lightning.' 'Heat Lightning' (1934) was directed by Mervyn LeRoy and based on a play by Leon Abrams and George Abbott was not involved in its production."
5144,"TACA Airlines, is an airline owned by a conglomerate owned by who ?",Germán Efromovich,0,"TACA Airlines was owned by the Synergy Group, which is controlled by Germán Efromovich. However, TACA merged with Avianca, and the ownership structure changed. The answer is partially correct but lacks context and is outdated."
5139,Ara Berberian sand for which role an opera by Giuseppe Verdi?,Sparafucile,0,"Ara Berberian was a bass who performed in many operas, but Sparafucile is a character in Verdi's 'Rigoletto.' There is no widely available evidence that Ara Berberian was particularly known for singing Sparafucile in Verdi's operas."
5133,RL-83 Blindicide was an improved derivative of a wea[on launcher widely fielded by which army ?,the United States Army,0,"There is no widely known weapon or launcher called 'rl83 blindicide' used or improved by the United States Army. The RL-83 Blindicide is a Belgian anti-tank rocket launcher, and it was primarily used by the Belgian Army, not the United States Army."
5145,What nymph may have a mother who fell in love with Narcissus?,Iynx,0,"Iynx is not the nymph whose mother fell in love with Narcissus. The correct answer is Echo, a nymph who fell in love with Narcissus herself, not her mother. There is no myth where Iynx's mother is involved with Narcissus."
5162,"On the Knocking at the Gate in Macbeth is an essay by what English essayist best known for ""Confessions of an English Opium-Eater""?",Thomas Penson De Quincey,1,
5156,What is the name of the county that Cari Roccaro is from?,Suffolk,1,
5159,"Shaheed Udham Singh is a movie based on what massacre that took place on 13 April, 1919?",Jallianwala Bagh massacre,1,
5164,"""I Do"" the song by Filipino singer Nina and described to be Mariah Carey-like was on which album?","third studio album, ""Nina""",1,
5163,Christmas in the Sun was performed mainly by the entertainer of what nationality?,Australian,1,
5167,Is Chicago Rockford International Airport or McClellan–Palomar Airport closer to their nearest cities?,McClellan–Palomar Airport,1,
5136,"Which ""Blackzilians"" fighter is currently competing in the Middleweight division of Ultimate Fighting Championship?",Vitor Belfort,0,"Vitor Belfort was a member of the Blackzilians and did compete in the UFC middleweight division, but as of 2024, he is no longer an active UFC fighter."
5150,"According to the 2010 census, what was the population of the city in which Boyle's Thirty Acres was located?","247,597",0,"The city in which Boyle's Thirty Acres was located is Jersey City, New Jersey. According to the 2010 census, the population of Jersey City was 247,597, so the answer is correct in terms of the number. However, the answer does not specify the city, which could cause ambiguity. If the city is assumed to be Jersey City, the answer is correct."
5157,What Cuban preisdent overthrew Mary Tarrero-Serrano?,Fulgencio Batista y Zaldívar,0,"There is no historical record of a Cuban president named Mary Tarrero Serrano, nor did Fulgencio Batista overthrow anyone by that name. Mary Tarrero Serrano was Batista's wife, not a president."
5171,"Which magazine is published more in a year, Essence or Alt for Damerne?",ALT for Damerne,1,
5168,Which season did Brain Billick coach the Baltimore Ravens though in 2001?,6th season,0,"Brian Billick was in his 3rd season as head coach of the Baltimore Ravens in 2001, not his 6th."
5147,"How many times was the writer, who invited Hu Lanqi to meet him in Moscow, a nominee for the Nobel Prize in Literature ? ",a five-time nominee,0,"The writer who invited Hu Lanqi to meet him in Moscow was Maxim Gorky. Gorky was nominated for the Nobel Prize in Literature five times, but the answer should specify the writer's name for clarity. As it stands, the answer is incomplete and ambiguous."
5166,"What town did Moe Sedway have success in after Benjamin ""Bugsy"" Siegel's murder?",Las Vegas,1,
5174,"Louis, Count of Armagnac has a descendant that includes which final king of Italy?",Umberto II,1,
5155,Who directed a 2006 film where Ron Perkins character plays the manager of a hotel?,Christopher Nolan,0,"The 2006 film featuring Ron Perkins as a hotel manager is 'The Prestige,' which was directed by Christopher Nolan. However, Ron Perkins does not play a hotel manager in any 2006 film directed by Nolan. The answer is ambiguous and likely incorrect as there is no clear evidence of Ron Perkins playing a hotel manager in a 2006 film directed by Christopher Nolan."
5158,What is common between Matt Vasgersian and Michael Casey?,American,0,"Matt Vasgersian is an American sportscaster, but 'Michael Casey' is a common name and without further context, it is unclear which Michael Casey is being referred to. Therefore, it cannot be definitively said that 'American' is a commonality between them."
5178,"Which genus contains more species, Laurus or Syzygium?",Syzygium,1,
5173,A man known as one of the most brutal pro-Confederate guerrilla leaders in the American Civil War had a following that included a bank and train robber from western Missouri raised in what area?,Little Dixie,1,
5179,The plateau region between the Atlantic Coastal Plain and the main Appalachian Mountains is in what state?,North Carolina,1,
5169,Ciril Cvetko is the brother of a scholar who participates in what analysis of music?,Musicology,1,
5180,"What language, also known as the Amazigh, is part of Siwa Oasis?",Berber,1,
5181,Nicole Gordon won a silver medal with Sara Petersen int he women's doubles at a competition held in what city?,Manchester,1,
5187,"Who wrote the music for Billy Elliot the Musical and had at least one song on the ""Billboard"" Hot 100 for 31 consecutive years?",Elton John,1,
5177,Philip Despencer's brother was a favorite of which king who was deposed in January of 1327?,King Edward II,1,
5183,How many disciplines are combined in the degree that Hector Janse van Rensburg graduated from the University of York with?,three,1,
5185,"When the two Coldplay songs U.F.O and Princess of China were written, what factor did they have in common?",was written by all four members of the band,1,
5186,The 1998–99 Los Angeles Lakers season included the signing of the rebounding specialist who had what nickname?,The Worm,1,
5175,An actress in Strange Fruit was better known for a role in CBS sitcom.  Which sitcom is this actress better known for than her role in Strange Fruit?,The Jeffersons,1,
5190,What is the area of the desert that Ghanzi is in the middle of?,900000 km2,1,
5172,In what language was the 2007 Indian romantic drama staring Kareena Kapoor and Shahid Kapoor produced in? ,Partly Punjabi,0,"The 2007 Indian romantic drama starring Kareena Kapoor and Shahid Kapoor is 'Jab We Met', which was primarily produced in Hindi, not Punjabi. While some dialogues and songs may include Punjabi, the main language is Hindi."
5192,"Which university is located more east, Indiana University or University of Pennsylvania?",University of Pennsylvania,1,
5191,Javier Frana and Thomaz Koch both share what occupation?,tennis player,1,
5189,"What was the other single from Eric Stewart and Graham Gouldman's band's 1975 album, besides ""I'm Not in Love""?",Life Is a Minestrone,1,
5165,"Which university did one of the key figures in the American documentary film, released in 2015, directed by Malcolm Ingram, pay for, before being drafted 18th overall pick for the New Jersey Nets?",Stanford University,0,"The question refers to a key figure in the 2015 documentary 'Out to Win' directed by Malcolm Ingram, which features Jason Collins, who was drafted 18th overall by the New Jersey Nets. Jason Collins attended Stanford University, so the answer is correct. However, the question is convoluted, but based on the details, the answer matches the facts."
5170,What was the specialization of an American naval officer who led the aircraft of the United States Antarctic Service to photograph Cox Point?,feats of exploration,0,"The specialization should refer to a specific role or expertise, such as 'naval aviator' or 'reconnaissance pilot,' not 'feats of exploration,' which describes achievements rather than a specialization."
5176,The Huskies football team were invited to the Alamo Bowl where they were defeated by a team coached by Art Briles and who played their home games at what statium?,Floyd Casey Stadium,1,
5196,"What year did the infantry regiment featured in the 2006 film ""Only the Brave"" begin?",1944,1,
5182,What was the name of the hill that was the seat of an estate uphill Aldbury?,Chiltern Hills,0,"The Chiltern Hills is the name of the range, not the specific hill. The hill that was the seat of the estate uphill from Aldbury is called Aldbury Nowers."
5194,Thomas Major was the engraver to the estranged son of which monarch?,George II,1,
5184,How many member universities are there in this conference of which the Connecticut Huskies baseball team is a competing member?,12 member universities,0,"The Connecticut Huskies baseball team competes in the Big East Conference, which has 11 full member universities as of 2024, not 12."
5198,"The Mutlu Onaral album ""Livin' It"" was produced by the bassist for what duo?",Hall & Oates,1,
5188,What was the profession of Cate Shortland and Sidney Franklin?,film director,1,
5202,"On May 25, 2017 Greg Gianforte won the special election following the resignation of a politican that current holds what position?",United States Secretary of the Interior,1,
5201,Where is the casino that Summer Nights takes place in?,"Las Vegas Strip in Paradise, Nevada",1,
5204,"Are Wilco Melissant and Todd Field both involved in the film industry (e.g. director, filmmaker, actor)?",yes,1,
5200,During what race leading up to the 1994 Monaco Grand Prix was Roland Ratzenberger killed?,San Marino Grand Prix,1,
5193,How long did the king who created the coins of the hawaiian dollar rule?,from 1825 to 1854,1,
5205,What sibling of John D. Rockefeller III was the chairman of Chase Manhattan Corporation?,David Rockefeller,1,
5206,Where does the state legislature in which John Coffin Talbot served convene?,the State House in Augusta,1,
5203,Tommy Swerdlow co-wrote the screenplay of what film directed by Jon Turteltaub?,Cool Runnings,1,
5211,"Who would you be more worried about playing a chess game against, Marcel Duchamp or Jiang Wen",Duchamp,1,
5207,"Which dog is believed to dispel ghosts and evil spirits, Segugio Italiano or Sapsali?",Sapsali,1,
5210,The Un-Americans contained which wrestler who also went by what TNA Wrestling name?,Andrew Martin,1,
5161,Where were the Olympics held when the 1993 World Champion figure skater's home country won it's second Winter Games gold medal?,"Sochi, Russia",0,"The 1993 world champion figure skater was Oksana Baiul from Ukraine. Ukraine won its second Winter Olympics gold medal in 2014 in Sochi, Russia. However, Ukraine's first Winter Olympics gold was in 1994 (Baiul), and its second was in 2014 (Viktor An). But Viktor An competed for Russia in 2014, so Ukraine has only one Winter Olympics gold. Therefore, the answer 'Sochi Russia' is incorrect."
5214," Before I Go to Sleep stars an Australian actress, producer and occasional what?",singer,1,
5218,Where is the 1999 British comedy-drama film starring Jimi Mistry set?,"Salford, Lancashire",1,
5223,"What American gangster, businessman, casino owner and philanthropist was the inspiration for Morris ""Moe"" Greene in ""The Godfather""?",Moe Dalitz,1,
5221,"Who was born first,  Morgan Llywelyn or Robert Jordan?",Morgan Llywelyn,1,
5209,What is the country of origin of the film Dui Purush and the music director Pankaj Mullick,Bengali,0,"'Bengali' is a language, not a country. The country of origin is India. The answer does not address the music director part either."
5197,Have filmmakers Brent Hodge and Ayoub Qanir both received awards for their work?,yes,0,"Brent Hodge has received awards for his work, but there is no widely available evidence that Ayoub Qanir has received notable awards. Therefore, the answer is not fully correct."
5208,"The Van cat's eyes have what feline form of complete heterochromia, a condition that occurs in some other animals?",odd-eyed,1,
5213,Which American comedian starred in the original cast of Saturday Night Live and played Stan Winters in the sitcom Martin?,Garrett Morris,1,
5217,What is the main difference between Aloinopsis and Washingtonia?,genus,1,
